merchant_id,feature,is_used,monthly_frequency
BPM103682,Settlement History,Yes,16
BPM103682,Loan Dashboard,No,0
BPM103682,Rewards,No,0
BPM103683,QR Payments,Yes,24
BPM103683,Soundbox Alerts,Yes,5
BPM103683,Business Reports,Yes,1
BPM103683,Settlement History,Yes,13
BPM103683,Loan Dashboard,Yes,1
BPM103683,Rewards,Yes,20
BPM103684,QR Payments,Yes,23
BPM103684,Soundbox Alerts,Yes,15
BPM103684,Business Reports,Yes,4
BPM103684,Settlement History,No,0
BPM103684,Loan Dashboard,Yes,8
BPM103684,Rewards,Yes,14
BPM103685,QR Payments,No,0
BPM103685,Soundbox Alerts,No,0
BPM103685,Business Reports,Yes,8
BPM103685,Settlement History,Yes,8
BPM103685,Loan Dashboard,No,0
BPM103685,Rewards,No,0
BPM103686,QR Payments,No,0
BPM103686,Soundbox Alerts,No,0
BPM103686,Business Reports,Yes,1
BPM103686,Settlement History,Yes,20
BPM103686,Loan Dashboard,Yes,4
BPM103686,Rewards,No,0
BPM103687,QR Payments,No,0
BPM103687,Soundbox Alerts,Yes,5
BPM103687,Business Reports,Yes,2
BPM103687,Settlement History,No,0
BPM103687,Loan Dashboard,Yes,1
BPM103687,Rewards,Yes,17
BPM103688,QR Payments,Yes,20
BPM103688,Soundbox Alerts,Yes,10
BPM103688,Business Reports,Yes,8
BPM103688,Settlement History,Yes,11
BPM103688,Loan Dashboard,Yes,1
BPM103688,Rewards,No,0
BPM103689,QR Payments,Yes,16
BPM103689,Soundbox Alerts,Yes,18
BPM103689,Business Reports,Yes,3
BPM103689,Settlement History,Yes,14
BPM103689,Loan Dashboard,Yes,3
BPM103689,Rewards,No,0
BPM103690,QR Payments,No,0
BPM103690,Soundbox Alerts,Yes,17
BPM103690,Business Reports,No,0
BPM103690,Settlement History,Yes,14
BPM103690,Loan Dashboard,Yes,3
BPM103690,Rewards,Yes,9
BPM103691,QR Payments,No,0
BPM103691,Soundbox Alerts,No,0
BPM103691,Business Reports,No,0
BPM103691,Settlement History,Yes,7
BPM103691,Loan Dashboard,No,0
BPM103691,Rewards,No,0
BPM103692,QR Payments,Yes,27
BPM103692,Soundbox Alerts,Yes,7
BPM103692,Business Reports,No,0
BPM103692,Settlement History,No,0
BPM103692,Loan Dashboard,Yes,3
BPM103692,Rewards,Yes,20
BPM103693,QR Payments,No,0
BPM103693,Soundbox Alerts,Yes,6
BPM103693,Business Reports,Yes,8
BPM103693,Settlement History,No,0
BPM103693,Loan Dashboard,Yes,8
BPM103693,Rewards,Yes,18
BPM103694,QR Payments,Yes,27
BPM103694,Soundbox Alerts,Yes,20
BPM103694,Business Reports,Yes,4
BPM103694,Settlement History,Yes,13
BPM103694,Loan Dashboard,Yes,5
BPM103694,Rewards,No,0
BPM103695,QR Payments,Yes,15
BPM103695,Soundbox Alerts,No,0
BPM103695,Business Reports,Yes,1
BPM103695,Settlement History,Yes,15
BPM103695,Loan Dashboard,Yes,7
BPM103695,Rewards,Yes,9
BPM103696,QR Payments,Yes,16
BPM103696,Soundbox Alerts,Yes,19
BPM103696,Business Reports,Yes,6
BPM103696,Settlement History,Yes,11
BPM103696,Loan Dashboard,Yes,8
BPM103696,Rewards,Yes,5
BPM103697,QR Payments,Yes,16
BPM103697,Soundbox Alerts,Yes,18
BPM103697,Business Reports,Yes,7
BPM103697,Settlement History,Yes,10
BPM103697,Loan Dashboard,Yes,4
BPM103697,Rewards,Yes,12
BPM103698,QR Payments,Yes,25
BPM103698,Soundbox Alerts,No,0
BPM103698,Business Reports,Yes,8
BPM103698,Settlement History,Yes,18
BPM103698,Loan Dashboard,No,0
BPM103698,Rewards,Yes,13
BPM103699,QR Payments,No,0
BPM103699,Soundbox Alerts,Yes,19
BPM103699,Business Reports,Yes,1
BPM103699,Settlement History,Yes,18
BPM103699,Loan Dashboard,Yes,6
BPM103699,Rewards,No,0
BPM103700,QR Payments,Yes,21
BPM103700,Soundbox Alerts,Yes,5
BPM103700,Business Reports,Yes,8
BPM103700,Settlement History,No,0
BPM103700,Loan Dashboard,No,0
BPM103700,Rewards,Yes,9
BPM103701,QR Payments,Yes,29
BPM103701,Soundbox Alerts,No,0
BPM103701,Business Reports,Yes,3
BPM103701,Settlement History,Yes,15
BPM103701,Loan Dashboard,Yes,6
BPM103701,Rewards,Yes,6
BPM103702,QR Payments,Yes,16
BPM103702,Soundbox Alerts,Yes,14
BPM103702,Business Reports,Yes,3
BPM103702,Settlement History,Yes,17
BPM103702,Loan Dashboard,Yes,8
BPM103702,Rewards,Yes,16
BPM103703,QR Payments,Yes,30
BPM103703,Soundbox Alerts,Yes,19
BPM103703,Business Reports,Yes,5
BPM103703,Settlement History,Yes,18
BPM103703,Loan Dashboard,Yes,2
BPM103703,Rewards,Yes,12
BPM103704,QR Payments,Yes,29
BPM103704,Soundbox Alerts,Yes,9
BPM103704,Business Reports,Yes,3
BPM103704,Settlement History,Yes,11
BPM103704,Loan Dashboard,Yes,5
BPM103704,Rewards,Yes,14
BPM103705,QR Payments,Yes,30
BPM103705,Soundbox Alerts,Yes,11
BPM103705,Business Reports,Yes,1
BPM103705,Settlement History,Yes,9
BPM103705,Loan Dashboard,Yes,6
BPM103705,Rewards,Yes,12
BPM103706,QR Payments,Yes,19
BPM103706,Soundbox Alerts,Yes,6
BPM103706,Business Reports,Yes,2
BPM103706,Settlement History,Yes,14
BPM103706,Loan Dashboard,Yes,5
BPM103706,Rewards,Yes,11
BPM103707,QR Payments,Yes,24
BPM103707,Soundbox Alerts,No,0
BPM103707,Business Reports,No,0
BPM103707,Settlement History,Yes,11
BPM103707,Loan Dashboard,Yes,4
BPM103707,Rewards,Yes,16
BPM103708,QR Payments,Yes,15
BPM103708,Soundbox Alerts,Yes,7
BPM103708,Business Reports,No,0
BPM103708,Settlement History,Yes,10
BPM103708,Loan Dashboard,Yes,3
BPM103708,Rewards,No,0
BPM103709,QR Payments,Yes,15
BPM103709,Soundbox Alerts,Yes,10
BPM103709,Business Reports,Yes,1
BPM103709,Settlement History,Yes,18
BPM103709,Loan Dashboard,Yes,3
BPM103709,Rewards,Yes,14
BPM103710,QR Payments,No,0
BPM103710,Soundbox Alerts,Yes,12
BPM103710,Business Reports,Yes,7
BPM103710,Settlement History,No,0
BPM103710,Loan Dashboard,Yes,5
BPM103710,Rewards,No,0
BPM103711,QR Payments,Yes,15
BPM103711,Soundbox Alerts,Yes,14
BPM103711,Business Reports,Yes,2
BPM103711,Settlement History,Yes,17
BPM103711,Loan Dashboard,Yes,5
BPM103711,Rewards,No,0
BPM103712,QR Payments,No,0
BPM103712,Soundbox Alerts,Yes,20
BPM103712,Business Reports,Yes,8
BPM103712,Settlement History,Yes,18
BPM103712,Loan Dashboard,Yes,7
BPM103712,Rewards,Yes,19
BPM103713,QR Payments,No,0
BPM103713,Soundbox Alerts,No,0
BPM103713,Business Reports,Yes,6
BPM103713,Settlement History,No,0
BPM103713,Loan Dashboard,Yes,8
BPM103713,Rewards,No,0
BPM103714,QR Payments,Yes,24
BPM103714,Soundbox Alerts,No,0
BPM103714,Business Reports,Yes,5
BPM103714,Settlement History,No,0
BPM103714,Loan Dashboard,Yes,3
BPM103714,Rewards,No,0
BPM103715,QR Payments,Yes,16
BPM103715,Soundbox Alerts,Yes,9
BPM103715,Business Reports,Yes,8
BPM103715,Settlement History,Yes,11
BPM103715,Loan Dashboard,Yes,6
BPM103715,Rewards,Yes,11
BPM103716,QR Payments,Yes,29
BPM103716,Soundbox Alerts,Yes,13
BPM103716,Business Reports,Yes,5
BPM103716,Settlement History,Yes,5
BPM103716,Loan Dashboard,Yes,8
BPM103716,Rewards,Yes,16
BPM103717,QR Payments,No,0
BPM103717,Soundbox Alerts,Yes,12
BPM103717,Business Reports,Yes,6
BPM103717,Settlement History,No,0
BPM103717,Loan Dashboard,Yes,2
BPM103717,Rewards,No,0
BPM103718,QR Payments,No,0
BPM103718,Soundbox Alerts,Yes,20
BPM103718,Business Reports,No,0
BPM103718,Settlement History,No,0
BPM103718,Loan Dashboard,Yes,8
BPM103718,Rewards,Yes,10
BPM103719,QR Payments,No,0
BPM103719,Soundbox Alerts,Yes,15
BPM103719,Business Reports,Yes,4
BPM103719,Settlement History,No,0
BPM103719,Loan Dashboard,No,0
BPM103719,Rewards,No,0
BPM103720,QR Payments,Yes,16
BPM103720,Soundbox Alerts,Yes,12
BPM103720,Business Reports,Yes,8
BPM103720,Settlement History,Yes,17
BPM103720,Loan Dashboard,Yes,8
BPM103720,Rewards,Yes,16
BPM103721,QR Payments,Yes,28
BPM103721,Soundbox Alerts,Yes,19
BPM103721,Business Reports,Yes,7
BPM103721,Settlement History,Yes,14
BPM103721,Loan Dashboard,Yes,8
BPM103721,Rewards,Yes,6
BPM103722,QR Payments,Yes,21
BPM103722,Soundbox Alerts,No,0
BPM103722,Business Reports,Yes,8
BPM103722,Settlement History,No,0
BPM103722,Loan Dashboard,No,0
BPM103722,Rewards,No,0
BPM103723,QR Payments,No,0
BPM103723,Soundbox Alerts,No,0
BPM103723,Business Reports,No,0
BPM103723,Settlement History,No,0
BPM103723,Loan Dashboard,No,0
BPM103723,Rewards,No,0
BPM103724,QR Payments,Yes,18
BPM103724,Soundbox Alerts,Yes,16
BPM103724,Business Reports,No,0
BPM103724,Settlement History,No,0
BPM103724,Loan Dashboard,No,0
BPM103724,Rewards,Yes,15
BPM103725,QR Payments,Yes,20
BPM103725,Soundbox Alerts,Yes,10
BPM103725,Business Reports,Yes,4
BPM103725,Settlement History,Yes,5
BPM103725,Loan Dashboard,Yes,8
BPM103725,Rewards,No,0
BPM103726,QR Payments,No,0
BPM103726,Soundbox Alerts,No,0
BPM103726,Business Reports,No,0
BPM103726,Settlement History,No,0
BPM103726,Loan Dashboard,Yes,7
BPM103726,Rewards,No,0
BPM103727,QR Payments,No,0
BPM103727,Soundbox Alerts,No,0
BPM103727,Business Reports,Yes,4
BPM103727,Settlement History,Yes,9
BPM103727,Loan Dashboard,Yes,1
BPM103727,Rewards,No,0
BPM103728,QR Payments,No,0
BPM103728,Soundbox Alerts,Yes,17
BPM103728,Business Reports,No,0
BPM103728,Settlement History,Yes,7
BPM103728,Loan Dashboard,No,0
BPM103728,Rewards,Yes,20
BPM103729,QR Payments,Yes,16
BPM103729,Soundbox Alerts,Yes,16
BPM103729,Business Reports,Yes,2
BPM103729,Settlement History,Yes,5
BPM103729,Loan Dashboard,No,0
BPM103729,Rewards,No,0
BPM103730,QR Payments,Yes,17
BPM103730,Soundbox Alerts,Yes,7
BPM103730,Business Reports,Yes,4
BPM103730,Settlement History,Yes,11
BPM103730,Loan Dashboard,Yes,6
BPM103730,Rewards,Yes,13
BPM103731,QR Payments,Yes,28
BPM103731,Soundbox Alerts,Yes,16
BPM103731,Business Reports,Yes,8
BPM103731,Settlement History,No,0
BPM103731,Loan Dashboard,Yes,3
BPM103731,Rewards,No,0
BPM103732,QR Payments,No,0
BPM103732,Soundbox Alerts,No,0
BPM103732,Business Reports,Yes,7
BPM103732,Settlement History,Yes,18
BPM103732,Loan Dashboard,Yes,2
BPM103732,Rewards,Yes,8
BPM103733,QR Payments,Yes,27
BPM103733,Soundbox Alerts,Yes,16
BPM103733,Business Reports,Yes,7
BPM103733,Settlement History,No,0
BPM103733,Loan Dashboard,No,0
BPM103733,Rewards,Yes,5
BPM103734,QR Payments,No,0
BPM103734,Soundbox Alerts,No,0
BPM103734,Business Reports,Yes,8
BPM103734,Settlement History,Yes,19
BPM103734,Loan Dashboard,Yes,1
BPM103734,Rewards,No,0
BPM103735,QR Payments,No,0
BPM103735,Soundbox Alerts,No,0
BPM103735,Business Reports,Yes,4
BPM103735,Settlement History,Yes,15
BPM103735,Loan Dashboard,Yes,7
BPM103735,Rewards,Yes,13
BPM103736,QR Payments,Yes,29
BPM103736,Soundbox Alerts,Yes,10
BPM103736,Business Reports,Yes,6
BPM103736,Settlement History,Yes,7
BPM103736,Loan Dashboard,Yes,2
BPM103736,Rewards,Yes,20
BPM103737,QR Payments,No,0
BPM103737,Soundbox Alerts,No,0
BPM103737,Business Reports,Yes,5
BPM103737,Settlement History,Yes,5
BPM103737,Loan Dashboard,Yes,1
BPM103737,Rewards,No,0
BPM103738,QR Payments,No,0
BPM103738,Soundbox Alerts,No,0
BPM103738,Business Reports,No,0
BPM103738,Settlement History,No,0
BPM103738,Loan Dashboard,Yes,8
BPM103738,Rewards,Yes,14
BPM103739,QR Payments,Yes,20
BPM103739,Soundbox Alerts,Yes,18
BPM103739,Business Reports,Yes,4
BPM103739,Settlement History,Yes,7
BPM103739,Loan Dashboard,Yes,3
BPM103739,Rewards,Yes,14
BPM103740,QR Payments,No,0
BPM103740,Soundbox Alerts,Yes,20
BPM103740,Business Reports,No,0
BPM103740,Settlement History,No,0
BPM103740,Loan Dashboard,Yes,4
BPM103740,Rewards,Yes,8
BPM103741,QR Payments,Yes,23
BPM103741,Soundbox Alerts,Yes,7
BPM103741,Business Reports,No,0
BPM103741,Settlement History,No,0
BPM103741,Loan Dashboard,Yes,1
BPM103741,Rewards,Yes,13
BPM103742,QR Payments,Yes,25
BPM103742,Soundbox Alerts,No,0
BPM103742,Business Reports,Yes,8
BPM103742,Settlement History,Yes,11
BPM103742,Loan Dashboard,Yes,7
BPM103742,Rewards,Yes,17
BPM103743,QR Payments,Yes,24
BPM103743,Soundbox Alerts,Yes,7
BPM103743,Business Reports,Yes,1
BPM103743,Settlement History,Yes,17
BPM103743,Loan Dashboard,Yes,5
BPM103743,Rewards,Yes,5
BPM103744,QR Payments,Yes,30
BPM103744,Soundbox Alerts,Yes,5
BPM103744,Business Reports,No,0
BPM103744,Settlement History,Yes,8
BPM103744,Loan Dashboard,No,0
BPM103744,Rewards,No,0
BPM103745,QR Payments,Yes,30
BPM103745,Soundbox Alerts,Yes,14
BPM103745,Business Reports,Yes,8
BPM103745,Settlement History,Yes,7
BPM103745,Loan Dashboard,Yes,1
BPM103745,Rewards,Yes,19
BPM103746,QR Payments,No,0
BPM103746,Soundbox Alerts,Yes,14
BPM103746,Business Reports,Yes,5
BPM103746,Settlement History,No,0
BPM103746,Loan Dashboard,Yes,2
BPM103746,Rewards,No,0
BPM103747,QR Payments,Yes,27
BPM103747,Soundbox Alerts,No,0
BPM103747,Business Reports,Yes,1
BPM103747,Settlement History,Yes,14
BPM103747,Loan Dashboard,Yes,1
BPM103747,Rewards,No,0
BPM103748,QR Payments,Yes,19
BPM103748,Soundbox Alerts,No,0
BPM103748,Business Reports,Yes,5
BPM103748,Settlement History,Yes,13
BPM103748,Loan Dashboard,Yes,4
BPM103748,Rewards,Yes,15
BPM103749,QR Payments,Yes,26
BPM103749,Soundbox Alerts,Yes,20
BPM103749,Business Reports,Yes,8
BPM103749,Settlement History,Yes,11
BPM103749,Loan Dashboard,Yes,5
BPM103749,Rewards,Yes,9
BPM103750,QR Payments,No,0
BPM103750,Soundbox Alerts,Yes,6
BPM103750,Business Reports,Yes,3
BPM103750,Settlement History,Yes,18
BPM103750,Loan Dashboard,Yes,2
BPM103750,Rewards,Yes,17
BPM103751,QR Payments,No,0
BPM103751,Soundbox Alerts,Yes,14
BPM103751,Business Reports,No,0
BPM103751,Settlement History,Yes,12
BPM103751,Loan Dashboard,Yes,7
BPM103751,Rewards,Yes,18
BPM103752,QR Payments,Yes,17
BPM103752,Soundbox Alerts,Yes,6
BPM103752,Business Reports,Yes,8
BPM103752,Settlement History,Yes,11
BPM103752,Loan Dashboard,Yes,4
BPM103752,Rewards,Yes,19
BPM103753,QR Payments,Yes,25
BPM103753,Soundbox Alerts,Yes,18
BPM103753,Business Reports,Yes,3
BPM103753,Settlement History,Yes,17
BPM103753,Loan Dashboard,Yes,1
BPM103753,Rewards,Yes,14
BPM103754,QR Payments,No,0
BPM103754,Soundbox Alerts,Yes,17
BPM103754,Business Reports,No,0
BPM103754,Settlement History,No,0
BPM103754,Loan Dashboard,Yes,3
BPM103754,Rewards,Yes,14
BPM103755,QR Payments,No,0
BPM103755,Soundbox Alerts,Yes,12
BPM103755,Business Reports,Yes,1
BPM103755,Settlement History,Yes,18
BPM103755,Loan Dashboard,No,0
BPM103755,Rewards,Yes,12
BPM103756,QR Payments,Yes,29
BPM103756,Soundbox Alerts,Yes,11
BPM103756,Business Reports,No,0
BPM103756,Settlement History,Yes,17
BPM103756,Loan Dashboard,Yes,5
BPM103756,Rewards,No,0
BPM103757,QR Payments,Yes,17
BPM103757,Soundbox Alerts,Yes,16
BPM103757,Business Reports,Yes,5
BPM103757,Settlement History,Yes,5
BPM103757,Loan Dashboard,Yes,6
BPM103757,Rewards,Yes,16
BPM103758,QR Payments,No,0
BPM103758,Soundbox Alerts,No,0
BPM103758,Business Reports,Yes,7
BPM103758,Settlement History,Yes,12
BPM103758,Loan Dashboard,No,0
BPM103758,Rewards,Yes,7
BPM103759,QR Payments,Yes,15
BPM103759,Soundbox Alerts,Yes,16
BPM103759,Business Reports,Yes,3
BPM103759,Settlement History,Yes,15
BPM103759,Loan Dashboard,Yes,6
BPM103759,Rewards,Yes,11
BPM103760,QR Payments,No,0
BPM103760,Soundbox Alerts,No,0
BPM103760,Business Reports,Yes,4
BPM103760,Settlement History,Yes,5
BPM103760,Loan Dashboard,Yes,5
BPM103760,Rewards,Yes,18
BPM103761,QR Payments,Yes,27
BPM103761,Soundbox Alerts,Yes,8
BPM103761,Business Reports,Yes,8
BPM103761,Settlement History,Yes,15
BPM103761,Loan Dashboard,Yes,2
BPM103761,Rewards,Yes,5
BPM103762,QR Payments,Yes,22
BPM103762,Soundbox Alerts,Yes,8
BPM103762,Business Reports,Yes,4
BPM103762,Settlement History,Yes,7
BPM103762,Loan Dashboard,Yes,7
BPM103762,Rewards,Yes,17
BPM103763,QR Payments,Yes,16
BPM103763,Soundbox Alerts,No,0
BPM103763,Business Reports,Yes,7
BPM103763,Settlement History,No,0
BPM103763,Loan Dashboard,Yes,6
BPM103763,Rewards,Yes,9
BPM103764,QR Payments,Yes,19
BPM103764,Soundbox Alerts,No,0
BPM103764,Business Reports,No,0
BPM103764,Settlement History,No,0
BPM103764,Loan Dashboard,Yes,6
BPM103764,Rewards,Yes,15
BPM103765,QR Payments,Yes,30
BPM103765,Soundbox Alerts,Yes,14
BPM103765,Business Reports,Yes,8
BPM103765,Settlement History,No,0
BPM103765,Loan Dashboard,Yes,2
BPM103765,Rewards,Yes,9
BPM103766,QR Payments,Yes,21
BPM103766,Soundbox Alerts,Yes,18
BPM103766,Business Reports,Yes,6
BPM103766,Settlement History,Yes,17
BPM103766,Loan Dashboard,Yes,7
BPM103766,Rewards,Yes,9
BPM103767,QR Payments,No,0
BPM103767,Soundbox Alerts,No,0
BPM103767,Business Reports,No,0
BPM103767,Settlement History,Yes,13
BPM103767,Loan Dashboard,Yes,2
BPM103767,Rewards,Yes,14
BPM103768,QR Payments,Yes,25
BPM103768,Soundbox Alerts,Yes,6
BPM103768,Business Reports,No,0
BPM103768,Settlement History,Yes,10
BPM103768,Loan Dashboard,Yes,4
BPM103768,Rewards,No,0
BPM103769,QR Payments,Yes,21
BPM103769,Soundbox Alerts,Yes,16
BPM103769,Business Reports,Yes,2
BPM103769,Settlement History,No,0
BPM103769,Loan Dashboard,Yes,8
BPM103769,Rewards,Yes,17
BPM103770,QR Payments,No,0
BPM103770,Soundbox Alerts,Yes,8
BPM103770,Business Reports,No,0
BPM103770,Settlement History,Yes,10
BPM103770,Loan Dashboard,Yes,1
BPM103770,Rewards,Yes,19
BPM103771,QR Payments,No,0
BPM103771,Soundbox Alerts,Yes,13
BPM103771,Business Reports,Yes,7
BPM103771,Settlement History,Yes,18
BPM103771,Loan Dashboard,No,0
BPM103771,Rewards,Yes,7
BPM103772,QR Payments,No,0
BPM103772,Soundbox Alerts,Yes,10
BPM103772,Business Reports,Yes,5
BPM103772,Settlement History,Yes,5
BPM103772,Loan Dashboard,Yes,3
BPM103772,Rewards,Yes,20
BPM103773,QR Payments,No,0
BPM103773,Soundbox Alerts,Yes,17
BPM103773,Business Reports,Yes,3
BPM103773,Settlement History,Yes,12
BPM103773,Loan Dashboard,Yes,3
BPM103773,Rewards,No,0
BPM103774,QR Payments,Yes,29
BPM103774,Soundbox Alerts,Yes,10
BPM103774,Business Reports,Yes,8
BPM103774,Settlement History,Yes,8
BPM103774,Loan Dashboard,Yes,1
BPM103774,Rewards,Yes,11
BPM103775,QR Payments,No,0
BPM103775,Soundbox Alerts,No,0
BPM103775,Business Reports,Yes,7
BPM103775,Settlement History,Yes,10
BPM103775,Loan Dashboard,Yes,4
BPM103775,Rewards,Yes,12
BPM103776,QR Payments,Yes,18
BPM103776,Soundbox Alerts,No,0
BPM103776,Business Reports,Yes,2
BPM103776,Settlement History,No,0
BPM103776,Loan Dashboard,No,0
BPM103776,Rewards,Yes,13
BPM103777,QR Payments,Yes,17
BPM103777,Soundbox Alerts,Yes,10
BPM103777,Business Reports,Yes,2
BPM103777,Settlement History,No,0
BPM103777,Loan Dashboard,No,0
BPM103777,Rewards,Yes,17
BPM103778,QR Payments,No,0
BPM103778,Soundbox Alerts,No,0
BPM103778,Business Reports,No,0
BPM103778,Settlement History,No,0
BPM103778,Loan Dashboard,No,0
BPM103778,Rewards,No,0
BPM103779,QR Payments,Yes,17
BPM103779,Soundbox Alerts,Yes,6
BPM103779,Business Reports,Yes,3
BPM103779,Settlement History,Yes,16
BPM103779,Loan Dashboard,Yes,4
BPM103779,Rewards,Yes,20
BPM103780,QR Payments,Yes,28
BPM103780,Soundbox Alerts,Yes,8
BPM103780,Business Reports,No,0
BPM103780,Settlement History,Yes,11
BPM103780,Loan Dashboard,No,0
BPM103780,Rewards,Yes,16
BPM103781,QR Payments,Yes,29
BPM103781,Soundbox Alerts,Yes,7
BPM103781,Business Reports,No,0
BPM103781,Settlement History,Yes,7
BPM103781,Loan Dashboard,Yes,8
BPM103781,Rewards,No,0
BPM103782,QR Payments,Yes,28
BPM103782,Soundbox Alerts,Yes,11
BPM103782,Business Reports,No,0
BPM103782,Settlement History,Yes,11
BPM103782,Loan Dashboard,Yes,6
BPM103782,Rewards,No,0
BPM103783,QR Payments,Yes,15
BPM103783,Soundbox Alerts,No,0
BPM103783,Business Reports,No,0
BPM103783,Settlement History,Yes,17
BPM103783,Loan Dashboard,Yes,6
BPM103783,Rewards,No,0
BPM103784,QR Payments,No,0
BPM103784,Soundbox Alerts,No,0
BPM103784,Business Reports,Yes,3
BPM103784,Settlement History,Yes,9
BPM103784,Loan Dashboard,Yes,1
BPM103784,Rewards,Yes,17
BPM103785,QR Payments,Yes,28
BPM103785,Soundbox Alerts,Yes,16
BPM103785,Business Reports,Yes,2
BPM103785,Settlement History,Yes,11
BPM103785,Loan Dashboard,No,0
BPM103785,Rewards,Yes,19
BPM103786,QR Payments,Yes,28
BPM103786,Soundbox Alerts,Yes,6
BPM103786,Business Reports,Yes,2
BPM103786,Settlement History,Yes,10
BPM103786,Loan Dashboard,Yes,7
BPM103786,Rewards,Yes,15
BPM103787,QR Payments,No,0
BPM103787,Soundbox Alerts,Yes,10
BPM103787,Business Reports,No,0
BPM103787,Settlement History,Yes,20
BPM103787,Loan Dashboard,Yes,8
BPM103787,Rewards,No,0
BPM103788,QR Payments,Yes,25
BPM103788,Soundbox Alerts,No,0
BPM103788,Business Reports,Yes,7
BPM103788,Settlement History,Yes,10
BPM103788,Loan Dashboard,No,0
BPM103788,Rewards,Yes,11
BPM103789,QR Payments,Yes,21
BPM103789,Soundbox Alerts,No,0
BPM103789,Business Reports,No,0
BPM103789,Settlement History,Yes,8
BPM103789,Loan Dashboard,Yes,7
BPM103789,Rewards,Yes,7
BPM103790,QR Payments,No,0
BPM103790,Soundbox Alerts,No,0
BPM103790,Business Reports,No,0
BPM103790,Settlement History,No,0
BPM103790,Loan Dashboard,No,0
BPM103790,Rewards,Yes,11
BPM103791,QR Payments,No,0
BPM103791,Soundbox Alerts,No,0
BPM103791,Business Reports,Yes,3
BPM103791,Settlement History,Yes,13
BPM103791,Loan Dashboard,Yes,5
BPM103791,Rewards,No,0
BPM103792,QR Payments,Yes,26
BPM103792,Soundbox Alerts,Yes,16
BPM103792,Business Reports,Yes,3
BPM103792,Settlement History,No,0
BPM103792,Loan Dashboard,Yes,5
BPM103792,Rewards,Yes,20
BPM103793,QR Payments,No,0
BPM103793,Soundbox Alerts,No,0
BPM103793,Business Reports,No,0
BPM103793,Settlement History,No,0
BPM103793,Loan Dashboard,No,0
BPM103793,Rewards,No,0
BPM103794,QR Payments,Yes,15
BPM103794,Soundbox Alerts,Yes,19
BPM103794,Business Reports,Yes,4
BPM103794,Settlement History,Yes,16
BPM103794,Loan Dashboard,Yes,5
BPM103794,Rewards,No,0
BPM103795,QR Payments,Yes,29
BPM103795,Soundbox Alerts,Yes,16
BPM103795,Business Reports,Yes,5
BPM103795,Settlement History,Yes,13
BPM103795,Loan Dashboard,Yes,4
BPM103795,Rewards,Yes,11
BPM103796,QR Payments,No,0
BPM103796,Soundbox Alerts,No,0
BPM103796,Business Reports,Yes,6
BPM103796,Settlement History,Yes,7
BPM103796,Loan Dashboard,No,0
BPM103796,Rewards,Yes,5
BPM103797,QR Payments,Yes,17
BPM103797,Soundbox Alerts,Yes,5
BPM103797,Business Reports,No,0
BPM103797,Settlement History,Yes,17
BPM103797,Loan Dashboard,Yes,4
BPM103797,Rewards,No,0
BPM103798,QR Payments,Yes,22
BPM103798,Soundbox Alerts,Yes,10
BPM103798,Business Reports,Yes,3
BPM103798,Settlement History,Yes,15
BPM103798,Loan Dashboard,Yes,6
BPM103798,Rewards,Yes,18
BPM103799,QR Payments,No,0
BPM103799,Soundbox Alerts,Yes,16
BPM103799,Business Reports,No,0
BPM103799,Settlement History,No,0
BPM103799,Loan Dashboard,Yes,8
BPM103799,Rewards,No,0
BPM103800,QR Payments,Yes,18
BPM103800,Soundbox Alerts,Yes,18
BPM103800,Business Reports,Yes,2
BPM103800,Settlement History,Yes,18
BPM103800,Loan Dashboard,Yes,8
BPM103800,Rewards,Yes,15
BPM103801,QR Payments,Yes,23
BPM103801,Soundbox Alerts,Yes,17
BPM103801,Business Reports,No,0
BPM103801,Settlement History,Yes,17
BPM103801,Loan Dashboard,Yes,4
BPM103801,Rewards,Yes,13
BPM103802,QR Payments,Yes,24
BPM103802,Soundbox Alerts,Yes,19
BPM103802,Business Reports,No,0
BPM103802,Settlement History,Yes,9
BPM103802,Loan Dashboard,No,0
BPM103802,Rewards,No,0
BPM103803,QR Payments,Yes,27
BPM103803,Soundbox Alerts,No,0
BPM103803,Business Reports,No,0
BPM103803,Settlement History,Yes,11
BPM103803,Loan Dashboard,Yes,4
BPM103803,Rewards,Yes,18
BPM103804,QR Payments,Yes,29
BPM103804,Soundbox Alerts,Yes,6
BPM103804,Business Reports,No,0
BPM103804,Settlement History,No,0
BPM103804,Loan Dashboard,Yes,4
BPM103804,Rewards,No,0
BPM103805,QR Payments,Yes,29
BPM103805,Soundbox Alerts,Yes,5
BPM103805,Business Reports,Yes,8
BPM103805,Settlement History,Yes,18
BPM103805,Loan Dashboard,No,0
BPM103805,Rewards,Yes,16
BPM103806,QR Payments,Yes,22
BPM103806,Soundbox Alerts,Yes,14
BPM103806,Business Reports,Yes,6
BPM103806,Settlement History,Yes,12
BPM103806,Loan Dashboard,Yes,2
BPM103806,Rewards,Yes,19
BPM103807,QR Payments,Yes,30
BPM103807,Soundbox Alerts,No,0
BPM103807,Business Reports,No,0
BPM103807,Settlement History,No,0
BPM103807,Loan Dashboard,No,0
BPM103807,Rewards,No,0
BPM103808,QR Payments,No,0
BPM103808,Soundbox Alerts,Yes,19
BPM103808,Business Reports,Yes,4
BPM103808,Settlement History,Yes,12
BPM103808,Loan Dashboard,No,0
BPM103808,Rewards,Yes,10
